Date,Close_x,Averageclose_x,Averagevolume_x,Close_y,Averageclose_y,Averagevolume_y
2016-03-17,420.62,416.9920000000003,77015660.0,11.08,12.705999999999994,39338160.0
2016-03-18,409.55,416.0900000000003,83139100.0,11.0,12.011999999999995,41346500.0
2016-03-19,410.44,414.8900000000003,75771820.0,10.53,11.627999999999995,35016620.0
2016-03-20,413.75,414.27400000000034,71605060.0,10.32,11.089999999999996,32865940.0
2016-03-21,413.31,413.5340000000004,70898980.0,11.86,10.957999999999995,33713360.0
2016-03-22,418.09,413.0280000000004,67555920.0,11.27,10.995999999999995,29329300.0
2016-03-23,418.04,414.7260000000004,58856760.0,12.42,11.279999999999996,22408580.0
2016-03-24,416.39,415.91600000000034,60841500.0,11.23,11.419999999999996,22277800.0
2016-03-25,417.18,416.6020000000003,62163920.0,10.74,11.503999999999994,21503980.0
2016-03-26,417.94,417.52800000000036,58762920.0,10.97,11.325999999999997,17674556.0
2016-03-27,426.76,419.2620000000003,59646140.0,10.42,11.155999999999997,17077456.0
2016-03-28,424.23,420.5000000000003,61061860.0,11.67,11.005999999999997,17844476.0
2016-03-29,416.52,420.5260000000003,62474820.0,11.66,11.091999999999995,16164956.0
2016-03-30,414.82,420.05400000000037,65169640.0,11.95,11.333999999999996,17278796.0
2016-03-31,416.73,419.81200000000035,68282600.0,11.4,11.419999999999996,18387040.0
2016-04-01,417.96,418.0520000000004,64283860.0,11.66,11.667999999999996,17312700.0
2016-04-02,420.87,417.3800000000004,59715540.0,11.6,11.653999999999993,14411564.0
2016-04-03,420.9,418.2560000000004,52243980.0,11.62,11.645999999999995,11990834.0
2016-04-04,421.44,419.5800000000004,49164020.0,11.16,11.487999999999994,10040408.0
2016-04-05,424.03,421.0400000000004,49264580.0,10.44,11.295999999999994,11158528.0
2016-04-06,423.41,422.1300000000004,50835640.0,10.69,11.101999999999995,12283328.0
2016-04-07,422.75,422.5060000000004,53271120.0,10.07,10.795999999999996,13239704.0
2016-04-08,420.35,422.39600000000036,58351320.0,9.72,10.415999999999997,15055714.0
2016-04-09,419.41,421.99000000000035,58183000.0,9.15,10.013999999999996,16374860.0
2016-04-10,421.56,421.49600000000027,60735120.0,8.94,9.713999999999995,20786080.0
2016-04-11,422.48,421.3100000000003,59066420.0,8.64,9.303999999999997,20414280.0
2016-04-12,425.19,421.79800000000034,61640460.0,7.44,8.777999999999995,22359400.0
2016-04-13,423.73,422.47400000000033,62761600.0,8.04,8.441999999999997,25707940.0
2016-04-14,424.28,423.4480000000003,61859260.0,8.39,8.289999999999996,25187120.0
2016-04-15,429.71,425.0780000000003,58123840.0,8.24,8.149999999999997,19100240.0
2016-04-16,430.57,426.69600000000037,55852900.0,8.61,8.143999999999997,18050312.0
2016-04-17,427.4,427.1380000000004,52132320.0,9.31,8.517999999999997,18336212.0
2016-04-18,428.59,428.1100000000004,49454420.0,9.04,8.717999999999998,16272372.0
2016-04-19,435.51,430.3560000000005,50960320.0,8.71,8.781999999999998,16134052.0
2016-04-20,441.39,432.69200000000046,54578040.0,8.47,8.827999999999998,16825192.0
2016-04-21,449.43,436.4640000000004,60340420.0,8.1,8.725999999999997,17518580.0
2016-04-22,445.74,440.1320000000004,61676120.0,7.82,8.427999999999997,15256520.0
2016-04-23,450.28,444.4700000000004,60639020.0,8.29,8.277999999999997,13952740.0
2016-04-24,458.56,449.0800000000005,63716600.0,8.0,8.135999999999997,13530200.0
2016-04-25,461.43,453.0880000000005,66556940.0,7.55,7.951999999999996,14051240.0
2016-04-26,466.09,456.4200000000005,68710380.0,7.4,7.811999999999996,14913620.0
2016-04-27,444.69,456.2100000000006,75662480.0,7.76,7.799999999999995,16102660.0
2016-04-28,449.01,455.9560000000007,80378340.0,7.17,7.575999999999996,15504820.0
2016-04-29,455.1,455.2640000000007,76590360.0,7.46,7.467999999999996,15099956.0
2016-04-30,448.32,452.64200000000073,73036520.0,8.81,7.719999999999997,18766636.0
2016-05-01,451.88,449.80000000000075,65374160.0,8.85,8.009999999999998,18575936.0
2016-05-02,444.67,449.79600000000073,65086580.0,10.16,8.489999999999998,22928876.0
2016-05-03,450.3,450.0540000000008,62146920.0,9.31,8.918,24906456.0
2016-05-04,446.72,448.3780000000009,62376680.0,9.41,9.308,26678520.0
2016-05-05,447.98,448.31000000000085,58600320.0,9.83,9.511999999999999,23023100.0
2016-05-06,459.6,449.85400000000084,65027660.0,9.35,9.611999999999998,23982460.0
2016-05-07,458.54,452.6280000000008,54275160.0,9.37,9.453999999999999,17939920.0
2016-05-08,458.55,454.2780000000008,50464880.0,9.48,9.488,16653340.0
2016-05-09,460.48,457.0300000000008,51482040.0,9.3,9.466,15745920.0
2016-05-10,450.89,457.6120000000008,53185100.0,9.36,9.372,13951038.0
2016-05-11,452.73,456.23800000000085,48746780.0,10.0,9.501999999999999,12702418.0
2016-05-12,454.77,455.48400000000083,53043740.0,10.06,9.64,15368658.0
2016-05-13,455.67,454.9080000000008,57149740.0,10.51,9.846,18617838.0
2016-05-14,455.67,453.9460000000008,53492920.0,10.24,10.034,19762378.0
2016-05-15,457.57,455.2820000000009,47404500.0,9.96,10.154,19741700.0
2016-05-16,454.16,455.56800000000084,49117760.0,11.17,10.388000000000002,22504180.0
2016-05-17,453.78,455.3700000000009,49967960.0,12.2,10.815999999999999,25116380.0
2016-05-18,454.62,455.1600000000009,55168980.0,13.56,11.426,31938980.0
2016-05-19,438.71,451.7680000000008,66932660.0,14.77,12.332,38928880.0
2016-05-20,442.68,448.79000000000076,77627440.0,13.64,13.068000000000001,47194020.0
2016-05-21,443.19,446.5960000000008,74345600.0,14.02,13.638,46307720.0
2016-05-22,439.32,443.7040000000008,69457060.0,14.29,14.055999999999997,42455760.0
2016-05-23,444.15,441.61000000000087,62203540.0,13.46,14.035999999999996,34146340.0
2016-05-24,445.98,443.0640000000009,56154680.0,12.73,13.627999999999997,31706960.0
2016-05-25,449.6,444.4480000000009,52803300.0,12.53,13.405999999999997,27087080.0
2016-05-26,453.38,446.4860000000009,57291600.0,12.43,13.087999999999997,26310200.0
2016-05-27,473.46,453.3140000000009,82316280.0,11.3,12.489999999999997,34221700.0
2016-05-28,530.04,470.4920000000008,108439580.0,11.89,12.175999999999995,38908100.0
2016-05-29,526.23,486.5420000000008,125030360.0,12.35,12.099999999999994,36315660.0
2016-05-30,533.86,503.39400000000086,129575900.0,12.73,12.139999999999995,33773480.0
2016-05-31,531.39,518.9960000000008,144225140.0,14.08,12.469999999999995,38107360.0
2016-06-01,536.92,531.6880000000008,128481300.0,14.0,13.009999999999994,31102340.0
2016-06-02,537.97,533.2740000000009,104317140.0,13.74,13.379999999999992,23742820.0
2016-06-03,569.19,541.8660000000009,98973740.0,13.85,13.679999999999993,22619440.0
2016-06-04,572.73,549.6400000000009,100367060.0,13.74,13.88199999999999,22831160.0
2016-06-05,574.98,558.3580000000009,86451880.0,13.97,13.85999999999999,16562160.0
2016-06-06,585.54,568.0820000000009,83667300.0,13.93,13.845999999999993,13811980.0
2016-06-07,576.6,575.8080000000009,93145660.0,14.51,13.999999999999995,16000860.0
2016-06-08,581.64,578.2980000000009,84794820.0,14.42,14.113999999999995,14792920.0
2016-06-09,574.63,578.6780000000009,80069960.0,14.4,14.245999999999999,13285806.0
2016-06-10,577.47,579.1760000000008,79693520.0,13.91,14.233999999999998,13330706.0
2016-06-11,606.73,583.4140000000009,81737140.0,14.19,14.285999999999996,14021926.0
2016-06-12,672.78,602.6500000000008,115600140.0,15.74,14.531999999999993,17379666.0
2016-06-13,704.38,627.1980000000009,148205980.0,17.6,15.167999999999992,21595986.0
2016-06-14,685.56,649.3840000000008,171284580.0,18.89,16.065999999999992,32827060.0
2016-06-15,694.47,672.7840000000008,177730960.0,18.35,16.95399999999999,34443160.0
2016-06-16,766.31,704.7000000000006,215586360.0,20.59,18.23399999999999,39714060.0
2016-06-17,748.91,719.9260000000007,232833560.0,15.38,18.161999999999992,71953600.0
2016-06-18,756.23,730.2960000000008,234718160.0,11.33,16.907999999999994,91136320.0
2016-06-19,763.78,745.9400000000007,224616360.0,12.23,15.575999999999993,92210600.0
2016-06-20,737.23,754.4920000000008,239673800.0,11.84,14.273999999999996,99960640.0
2016-06-21,666.65,734.5600000000006,247335800.0,13.31,12.817999999999994,106103560.0
2016-06-22,596.12,704.0020000000007,227950200.0,13.1,12.361999999999993,85620780.0
2016-06-23,623.98,677.5520000000007,228099000.0,13.68,12.831999999999994,64994660.0
2016-06-24,665.3,657.8560000000007,245725400.0,14.33,13.251999999999992,57704520.0
2016-06-25,665.12,643.4340000000007,236154400.0,14.28,13.739999999999991,49152420.0
2016-06-26,629.37,635.9780000000006,196010600.0,13.85,13.84799999999999,38252820.0
2016-06-27,655.27,647.8080000000007,167158800.0,13.88,14.00399999999999,21052940.0
2016-06-28,647.0,652.4120000000006,144143400.0,12.18,13.70399999999999,23578980.0
2016-06-29,639.89,647.3300000000006,127771200.0,12.61,13.35999999999999,22308960.0
2016-06-30,673.34,648.9740000000007,130236000.0,12.46,12.995999999999992,22392600.0
2016-07-01,676.3,658.3600000000008,135277200.0,12.2,12.665999999999993,22890380.0
2016-07-02,703.7,668.0460000000007,133321200.0,12.13,12.315999999999992,22488854.0
2016-07-03,658.66,670.3780000000007,131546600.0,11.72,12.223999999999993,15919274.0
2016-07-04,683.66,679.1320000000007,121457080.0,11.47,11.995999999999995,13111414.0
2016-07-05,670.63,678.5900000000007,119756280.0,10.61,11.625999999999994,19056534.0
2016-07-06,677.33,678.7960000000006,119862280.0,10.53,11.291999999999993,19236694.0
2016-07-07,640.56,666.1680000000006,149009680.0,10.11,10.887999999999993,20520720.0
2016-07-08,666.52,667.7400000000006,151501280.0,11.39,10.821999999999992,22410940.0
2016-07-09,650.96,661.2000000000006,169206800.0,10.97,10.72199999999999,23273200.0
2016-07-10,649.36,656.9460000000006,163618000.0,10.95,10.789999999999992,15263668.0
2016-07-11,647.66,651.0120000000006,158207800.0,10.46,10.775999999999993,14255808.0
2016-07-12,664.55,655.8100000000006,134224200.0,10.52,10.857999999999993,13399908.0
2016-07-13,654.47,653.4000000000007,132120000.0,10.5,10.679999999999993,10735080.0
2016-07-14,658.08,654.8240000000006,115715080.0,11.51,10.787999999999993,12008500.0
2016-07-15,663.25,657.6020000000005,111543300.0,11.95,10.987999999999994,16280432.0
2016-07-16,660.77,660.2240000000006,100027340.0,11.65,11.225999999999996,15749972.0
2016-07-17,679.46,663.2060000000007,87274320.0,11.16,11.353999999999996,17108752.0
2016-07-18,673.11,666.9340000000008,74877520.0,11.03,11.459999999999997,18952000.0
2016-07-19,672.86,669.8900000000008,67415900.0,11.62,11.481999999999998,18573620.0
2016-07-20,665.68,670.3760000000008,70008560.0,12.45,11.581999999999997,25251060.0
2016-07-21,665.01,671.2240000000008,72040880.0,12.65,11.781999999999998,28089300.0
2016-07-22,650.62,665.4560000000008,83993100.0,14.66,12.482,39460880.0
2016-07-23,655.56,661.9460000000007,84006540.0,14.3,13.136,42772440.0
2016-07-24,661.28,659.6300000000008,95402680.0,12.75,13.361999999999998,53976600.0
2016-07-25,654.1,657.3140000000008,92110700.0,13.84,13.639999999999997,49266140.0
2016-07-26,651.78,654.6680000000008,125039340.0,11.99,13.507999999999996,63224520.0
2016-07-27,654.35,655.4140000000008,127697740.0,12.97,13.169999999999996,59924380.0
2016-07-28,655.03,655.3080000000008,131076980.0,12.84,12.877999999999997,58347220.0
2016-07-29,656.99,654.450000000001,119580880.0,12.79,12.885999999999996,45613520.0
2016-07-30,655.05,654.640000000001,111636800.0,12.46,12.609999999999996,40088322.0
2016-07-31,624.68,649.2200000000009,88773400.0,11.88,12.587999999999996,26290842.0
2016-08-01,606.27,639.604000000001,83658600.0,10.94,12.181999999999997,19434982.0
2016-08-02,547.47,618.0920000000011,132559520.0,8.79,11.371999999999996,32274862.0
2016-08-03,566.36,599.966000000001,162015220.0,10.29,10.871999999999996,40254282.0
2016-08-04,578.29,584.614000000001,179382400.0,11.04,10.587999999999996,46075000.0
2016-08-05,575.04,574.6860000000011,170444380.0,10.93,10.397999999999994,44084300.0
2016-08-06,587.78,570.9880000000011,162226440.0,10.88,10.385999999999996,42626920.0
2016-08-07,592.69,580.0320000000011,112519520.0,10.91,10.809999999999995,28176460.0
2016-08-08,591.05,584.970000000001,83161940.0,11.25,11.001999999999997,20371920.0
2016-08-09,587.8,586.872000000001,76549160.0,12.24,11.241999999999997,20072960.0
2016-08-10,592.1,590.284000000001,83904580.0,12.14,11.483999999999998,22594640.0
2016-08-11,589.12,590.5520000000009,82648000.0,11.69,11.645999999999999,22753120.0
2016-08-12,587.56,589.526000000001,80011920.0,11.78,11.819999999999999,22180940.0
2016-08-13,585.59,588.4340000000009,76485700.0,11.57,11.883999999999997,20697498.0
2016-08-14,570.47,584.968000000001,70210300.0,11.19,11.673999999999996,15102210.0
2016-08-15,567.24,579.9960000000009,61081760.0,11.22,11.489999999999998,10983118.0
2016-08-16,577.44,577.660000000001,57859920.0,11.14,11.379999999999999,8892420.0
2016-08-17,573.22,574.792000000001,54904920.0,10.75,11.173999999999998,7921152.0
2016-08-18,574.32,572.538000000001,58171640.0,10.76,11.011999999999999,7800414.0
2016-08-19,575.63,573.570000000001,56127740.0,10.75,10.924000000000001,7142552.0
2016-08-20,581.7,576.462000000001,53735560.0,11.25,10.930000000000001,7131092.0
2016-08-21,581.31,577.236000000001,49714400.0,11.18,10.938000000000002,6591922.0
2016-08-22,586.75,579.9420000000009,53394600.0,11.12,11.012000000000004,6142954.0
2016-08-23,583.41,581.7600000000009,58485120.0,11.03,11.066000000000004,6053670.0
2016-08-24,580.18,582.6700000000008,59624440.0,11.04,11.124000000000004,5860184.0
2016-08-25,577.76,581.8820000000009,77790160.0,11.36,11.146000000000004,6081952.0
2016-08-26,579.65,581.5500000000009,79901640.0,11.3,11.170000000000003,6382390.0
2016-08-27,569.95,578.1900000000009,77272500.0,11.15,11.176000000000004,8086286.0
2016-08-28,573.91,576.2900000000009,77462980.0,10.93,11.156000000000002,7849018.0
2016-08-29,574.11,575.0760000000009,88276940.0,10.98,11.144000000000004,8590442.0
2016-08-30,577.5,575.0240000000009,75119420.0,11.23,11.118000000000004,8324218.0
2016-08-31,575.47,574.1880000000009,80516240.0,11.67,11.192000000000004,9367388.0
2016-09-01,572.3,574.6580000000009,83961260.0,11.99,11.360000000000003,11156008.0
2016-09-02,575.54,574.984000000001,82683100.0,12.11,11.596000000000005,11969060.0
2016-09-03,598.21,579.8040000000009,92406300.0,11.76,11.752000000000004,13014712.0
2016-09-04,608.63,586.0300000000009,97926400.0,11.68,11.842000000000004,13014570.0
2016-09-05,606.59,592.254000000001,99247580.0,11.72,11.852000000000004,11944650.0
2016-09-06,610.44,599.8820000000011,99568720.0,11.69,11.792000000000003,8403616.0
2016-09-07,614.54,607.682000000001,98593040.0,11.55,11.680000000000003,7752966.0
2016-09-08,626.32,613.3040000000011,84132840.0,11.35,11.598000000000003,7388206.0
2016-09-09,622.86,616.1500000000011,77454300.0,11.65,11.592000000000002,7165936.0
2016-09-10,623.51,619.5340000000011,69968300.0,12.17,11.682000000000002,7465176.0
2016-09-11,606.72,618.7900000000011,68984640.0,11.64,11.672000000000002,7954146.0
2016-09-12,608.24,617.5300000000012,68540620.0,11.89,11.740000000000004,8226752.0
2016-09-13,609.24,614.1140000000012,68582140.0,11.92,11.854000000000003,8260612.0
2016-09-14,610.68,611.678000000001,65247640.0,11.92,11.908000000000003,8177736.0
2016-09-15,607.15,608.4060000000011,68137200.0,11.94,11.862000000000004,8195494.0
2016-09-16,606.97,608.456000000001,66407720.0,12.56,12.046000000000003,9921558.0
2016-09-17,605.98,608.004000000001,59273320.0,12.7,12.208000000000004,9915264.0
2016-09-18,609.87,608.130000000001,51625080.0,12.43,12.310000000000006,12061064.0
2016-09-19,609.23,607.840000000001,53008820.0,13.19,12.564000000000004,13689860.0
2016-09-20,608.31,608.072000000001,55658080.0,14.43,13.062000000000006,18613862.0
2016-09-21,597.15,606.1080000000011,59220640.0,13.77,13.304000000000006,20858562.0
2016-09-22,596.3,604.1720000000012,65209640.0,13.25,13.414000000000005,24845800.0
2016-09-23,602.84,602.7660000000012,65687160.0,13.33,13.594000000000005,22192426.0
2016-09-24,602.63,601.4460000000012,61799780.0,12.88,13.532000000000005,21389642.0
2016-09-25,600.83,599.9500000000012,54053160.0,13.1,13.266000000000002,16060510.0
2016-09-26,608.04,602.1280000000012,49328680.0,12.82,13.076000000000002,11774124.0
2016-09-27,606.17,604.1020000000011,45796100.0,13.1,13.046000000000001,7663778.0
2016-09-28,604.73,604.4800000000012,45327220.0,13.27,13.034,7878292.0
2016-09-29,605.69,605.0920000000011,49387040.0,13.07,13.072000000000003,7111442.0
2016-09-30,609.74,606.874000000001,53815960.0,13.22,13.096000000000004,7244922.0
2016-10-01,613.98,608.062000000001,53256600.0,13.17,13.166000000000002,7068540.0
2016-10-02,610.89,609.006000000001,51222080.0,13.2,13.186000000000003,6518258.0
2016-10-03,612.13,610.486000000001,50837220.0,13.45,13.222000000000005,5962122.0
2016-10-04,610.2,611.388000000001,49665820.0,13.28,13.264000000000005,6433652.0
2016-10-05,612.51,611.9420000000011,52056840.0,13.04,13.228000000000003,7219758.0
2016-10-06,613.02,611.7500000000011,52147860.0,12.85,13.164000000000001,8362486.0
2016-10-07,617.12,612.9960000000011,57112180.0,12.67,13.058000000000002,9333164.0
2016-10-08,619.11,614.3920000000011,56221700.0,12.22,12.812000000000001,10163740.0
2016-10-09,616.75,615.7020000000011,54110060.0,12.05,12.565999999999999,9935780.0
2016-10-10,618.99,616.9980000000011,53990780.0,11.76,12.31,10121346.0
2016-10-11,641.07,622.6080000000011,63346360.0,11.79,12.098,10057926.0
2016-10-12,636.19,626.4220000000012,69006120.0,11.93,11.95,10210244.0
2016-10-13,636.79,629.9580000000011,72861080.0,11.96,11.898000000000001,9621042.0
2016-10-14,640.38,634.6840000000011,76641320.0,11.94,11.876000000000001,9046048.0
2016-10-15,638.65,638.6160000000011,70952180.0,11.98,11.920000000000003,7882576.0
2016-10-16,641.63,638.7280000000011,58293800.0,11.95,11.952000000000002,6260492.0
2016-10-17,639.19,639.3280000000011,51432480.0,12.01,11.968000000000002,5466452.0
2016-10-18,637.96,639.562000000001,52217680.0,12.59,12.094000000000001,7506254.0
2016-10-19,630.52,637.590000000001,54465100.0,12.02,12.110000000000003,8754792.0
2016-10-20,630.86,636.0320000000011,58049480.0,12.1,12.134,9390576.0
2016-10-21,632.83,634.2720000000011,61180060.0,12.18,12.179999999999998,9802504.0
2016-10-22,657.29,637.892000000001,65278640.0,12.07,12.192,10174380.0
2016-10-23,657.07,641.7140000000011,63064220.0,12.04,12.081999999999999,7556472.0
2016-10-24,653.76,646.3620000000011,61631520.0,11.97,12.072,6589170.0
2016-10-25,657.59,651.7080000000011,68315820.0,11.41,11.934,8818218.0
2016-10-26,678.3,660.8020000000012,74901040.0,11.53,11.803999999999998,9727194.0
2016-10-27,688.31,667.0060000000011,78410800.0,11.5,11.689999999999996,10861510.0
2016-10-28,689.65,673.5220000000011,83744980.0,11.09,11.499999999999996,12500878.0
2016-10-29,714.48,685.6660000000011,98253540.0,10.44,11.193999999999997,16767020.0
2016-10-30,701.86,694.520000000001,100310780.0,11.18,11.147999999999996,16242800.0
2016-10-31,700.97,699.054000000001,101948240.0,11.0,11.041999999999996,16877220.0
2016-11-01,729.79,707.350000000001,108832580.0,10.77,10.895999999999995,18806400.0
2016-11-02,740.83,717.586000000001,109576520.0,10.75,10.827999999999994,18350440.0
2016-11-03,688.7,712.4300000000011,117185920.0,10.8,10.899999999999995,15982080.0
2016-11-04,703.24,712.7060000000012,117034460.0,11.09,10.881999999999994,14634708.0
2016-11-05,703.42,713.196000000001,108372040.0,11.0,10.881999999999994,13056462.0
2016-11-06,711.52,709.542000000001,94247080.0,10.87,10.901999999999996,9613944.0
2016-11-07,703.13,702.0020000000011,90283460.0,10.81,10.913999999999996,8474100.0
2016-11-08,709.85,706.2320000000012,71654020.0,10.83,10.919999999999996,6680010.0
2016-11-09,723.27,710.2380000000012,78158280.0,10.66,10.833999999999994,7609722.0
2016-11-10,715.53,712.6600000000011,81169380.0,10.52,10.737999999999994,7359984.0
2016-11-11,716.41,713.638000000001,81812880.0,10.29,10.621999999999995,7433502.0
2016-11-12,705.05,714.0220000000011,81727960.0,9.88,10.435999999999995,8245506.0
2016-11-13,702.03,712.458000000001,81859420.0,10.1,10.289999999999996,8639430.0
2016-11-14,705.02,708.808000000001,67972220.0,9.97,10.151999999999996,6432760.0
2016-11-15,711.62,708.0260000000011,68618360.0,10.22,10.091999999999995,6893474.0
2016-11-16,744.2,713.5840000000011,84253220.0,10.06,10.045999999999996,7588924.0
2016-11-17,740.98,720.770000000001,93044520.0,9.99,10.067999999999996,6975364.0
2016-11-18,751.59,730.682000000001,94453520.0,9.48,9.943999999999996,7493030.0
2016-11-19,751.62,740.0020000000011,103976520.0,9.66,9.881999999999996,7815688.0
2016-11-20,731.03,743.8840000000012,120392020.0,9.58,9.753999999999996,7538862.0
2016-11-21,739.25,742.8940000000011,104293700.0,9.62,9.665999999999995,6364794.0
2016-11-22,751.35,744.9680000000012,108559100.0,9.91,9.649999999999995,7224734.0
2016-11-23,744.59,743.5680000000011,106395240.0,9.84,9.721999999999994,6023976.0
2016-11-24,740.29,741.3020000000012,101457500.0,9.23,9.635999999999996,8184228.0
